Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,영업비용,label
2020-11-24,0.986219512195122,0.9882317073170732,0.9805894308943088,0.9931461579154232,0.9870382951865038,0.9850725804257798,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.21341463414634143
2020-11-25,1.0050931677018633,1.006832298136646,0.9976604554865424,1.0095334438640118,1.0049131404321638,1.0033155776601004,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.21490683229813667
2020-11-26,0.9946078431372548,0.9934436274509804,0.9833946078431371,0.9966655303915738,0.9921887536712152,0.9901252282418528,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.1605392156862746
2020-11-27,0.9890510948905108,0.9889902676399028,0.9761557177615572,0.9913195814195664,0.9863801666619468,0.9834587568999196,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.14355231143552305
2020-11-30,1.0049382716049382,1.0056172839506172,0.990246913580247,1.0049138342695791,1.000898615104426,0.9980931550725016,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.1592592592592592
2020-12-01,0.9627934272300468,0.9601525821596244,0.941471048513302,0.9634893141085394,0.9561720146689648,0.9505670722872864,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.09741784037558676
2020-12-02,0.9618160651920838,0.9536088474970896,0.9342646488164532,0.9637036787579936,0.9532963342458672,0.9446956161326994,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.09196740395809089
2020-12-03,0.9466970387243736,0.9349658314350796,0.9152809415337888,0.9532401263696466,0.9390795895013994,0.926735847515242,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.08997722095671978
2020-12-04,0.96320645905421,0.947923875432526,0.9279507881584008,0.971637147800456,0.955661323230754,0.9405103404047228,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.11303344867358711
2020-12-07,0.9644087256027556,0.9451205510907004,0.9248373517030234,0.9731431650440412,0.955913234791986,0.9382832139941424,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.11366245694603894
2020-12-08,0.9672768878718536,0.9462814645308923,0.9232456140350876,0.9752932463886248,0.9571432996933952,0.937191658550193,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.13157894736842102
2020-12-09,0.970193401592719,0.9453356086461888,0.9189230185817217,0.9752463208287228,0.9562989129805796,0.9340947250937028,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.1319681456200228
2020-12-10,0.9783599088838268,0.951366742596811,0.9211085801063024,0.9806557925114956,0.9614463686782004,0.9372845613742956,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.08542141230068334
2020-12-11,0.9747747747747748,0.9451576576576576,0.9118243243243244,0.97513739480199,0.955322196604984,0.9291318647229224,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.10135135135135132
2020-12-14,0.986553672316384,0.9531638418079096,0.9160640301318268,0.9823624097850546,0.962507188653177,0.934501744124541,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.09378531073446328
2020-12-15,1.000457142857143,0.9689714285714286,0.9275428571428572,0.9947549707987492,0.9760303878750024,0.946979083268626,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.08914285714285719
2020-12-16,1.0095622119815668,0.9807027649769584,0.9362327188940092,1.002272244976974,0.9854347815680226,0.9561040109870592,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.0979262672811061
2020-12-17,1.008410138248848,0.9830069124423964,0.9371351766513056,1.001859109526615,0.9868219452282108,0.957543223741582,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.13364055299539168
2020-12-18,1.0137891077636152,0.9907300115874856,0.943704132869834,1.0062702373982846,0.9932498769907664,0.9643011145689628,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.16801853997682503
2020-12-21,1.0118055555555556,0.9920138888888888,0.9440972222222224,1.0041772868131815,0.9928526362994706,0.9643920736662848,2020,Q4,-0.0494527910727735,-0.0218783733561593,0.1132661796487384,-0.1760384997578216,-0.0498202231761497,0.0374733656880506,-0.0142812029314615,0.5223940007670993,-0.2524584870691598,-0.384795752666051,-0.3882800822736704,-0.3882800822736704,0.0,0.054108758608927,0.0474853934775385,0.11342592592592582
