Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익,label
2021-09-06,0.993867924528302,0.9919811320754716,1.0962264150943395,0.9987420247365474,1.01022108194722,1.0759482158004872,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,-0.05660377358490565
2021-09-07,1.0076555023923446,1.0007177033492822,1.108373205741627,1.0107002101771785,1.022367399882297,1.088395974839791,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,-0.02392344497607657
2021-09-08,0.995754716981132,0.983490566037736,1.0891509433962263,0.9970527853101512,1.007147561754852,1.07060089435118,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,-0.04245283018867929
2021-09-09,1.0237864077669905,1.010922330097087,1.1165857605177991,1.0213489472073118,1.0330074846852857,1.098446282551692,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.03398058252427183
2021-09-10,1.0057142857142858,0.9938095238095238,1.091904761904762,1.0015501939923617,1.0120615181537884,1.074981742243034,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,-0.01904761904761909
2021-09-13,0.9943661971830986,0.9821596244131456,1.0737089201877934,0.9897267890079232,0.9980159752813808,1.0578791492643107,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.0
2021-09-14,0.986046511627907,0.975813953488372,1.0614728682170542,0.9840618412381348,0.9898052385301768,1.0464633830579178,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.0
2021-09-15,0.9855813953488372,0.9774418604651164,1.0592248062015504,0.9869596882857468,0.9907761681939692,1.0449399934494614,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,-0.018604651162790753
2021-09-16,1.0163461538461538,1.0110576923076924,1.0916666666666666,1.0165065545598426,1.021822492461622,1.0774798090247808,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.019230769230769162
2021-09-17,0.9878504672897196,0.9848130841121496,1.0580996884735203,0.990187030644021,0.993823429062824,1.0457202555808267,2021,Q3,0.0773546036117285,0.0708261137967953,0.1572193541524664,0.0396463394324757,0.0891094289629803,0.0723719286059199,0.0643839918619992,0.1528630350495898,0.5620058968407649,0.7589363921230239,0.7420772652410161,0.7420772652410161,0.0,0.2217025017795559,0.0
