Date,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60,연도,분기,부채총계,자본금,이익잉여금,자본총계,법인세차감전 순이익,당기순이익,당기손익-공정가치측정금융자산,순이자손익,이자수익,이자비용,영업이익(손실),당기순이익(손실),총포괄손익,순수수료손익,영업이익,label
2024-01-02,0.9869402985074628,0.9759328358208956,0.9982587064676616,0.9871583025059132,0.983940888169642,0.9889142044879194,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.21455223880597019
2024-01-03,1.0045627376425856,0.9951520912547528,1.0169201520912547,1.004848194139047,1.002394894542788,1.0074619087055403,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.28707224334600756
2024-01-04,1.0205029013539653,1.0126692456479691,1.0333010960670534,1.0182787675495426,1.0179547366731714,1.0241802604803163,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.3307543520309477
2024-01-05,1.0270955165692008,1.0203703703703704,1.0396361273554255,1.0214515515520153,1.0234261002822391,1.031111446183846,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.3235867446393763
2024-01-08,1.007471264367816,1.002969348659004,1.020625798212005,1.003142078285555,1.0052302681491505,1.012896493362429,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.24712643678160928
2024-01-09,1.002290076335878,1.0000954198473282,1.0154262086513994,0.9994381477768104,1.0012607960290143,1.0087343950249057,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.2385496183206106
2024-01-10,1.0214424951267056,1.0210526315789474,1.035477582846004,1.0170743053190567,1.0205655328381016,1.029368630575208,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.2826510721247564
2024-01-11,1.0245098039215683,1.026470588235294,1.0397385620915032,1.0188648961957372,1.02403849193025,1.0342623060629963,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.22549019607843146
2024-01-12,1.0219607843137255,1.025392156862745,1.0379738562091505,1.0154349150692394,1.0217491117464164,1.033138951765849,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.22352941176470598
2024-01-15,1.005232558139535,1.0135658914728682,1.0239341085271318,1.0029679810020804,1.0089284692527476,1.0204330619721182,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.20736434108527124
2024-01-16,1.0101761252446184,1.0227005870841488,1.0319634703196348,1.0104578017743573,1.0170100375131803,1.029420427277892,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.24266144814090018
2024-01-17,1.0309236947791165,1.045983935742972,1.0565595716198126,1.030137902584934,1.0394100644688724,1.0544471809204412,2024,Q1,0.1040747540074569,0.0,0.3660549544859022,0.0858232794207349,0.0236416652404785,0.033258208210023,-0.2279895061329256,-0.7234424115418715,-0.6208774233413146,-0.6882762638701305,0.4307889695327063,0.033258208210023,0.03371207699452,-0.8615421920465567,-0.0078894696064434,0.3855421686746987
