Date,Close,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60
2015-02-03,215000,197150.0,194200.0,193565.21739130435,200843.71197168107,197156.84932186155,194653.8437574984
2015-02-04,218500,200450.0,195625.0,194604.16666666666,204080.15596904446,199391.88223183434,196073.55512429564
2015-02-05,213500,203650.0,196750.0,195360.0,205804.2787682191,200855.39450802747,197084.0311566063
2015-02-06,213000,206600.0,197750.0,196038.46153846153,207119.7230057798,202104.60588706503,197984.2382138247
2015-02-09,218500,209500.0,198850.0,196870.37037037036,209198.08289948237,203778.30030637878,199117.66445712582
2015-02-10,214500,212050.0,199900.0,197500.0,210165.57893554325,204865.3647230104,199948.81881827067
2015-02-11,209500,211300.0,200800.0,197913.7931034483,210044.20419321695,205332.39388710074,200454.1615879861
2015-02-12,203000,210800.0,201350.0,198083.33333333334,208760.32075890782,205098.65296093817,200586.20224458704
2015-02-13,198500,210450.0,201625.0,198096.7741935484,206891.0924823755,204440.6436189472,200480.0264185048
2015-02-16,193500,209750.0,201850.0,197953.125,204452.3823778235,203354.5229686242,200131.10092488822
2015-02-17,189500,207200.0,202175.0,197696.9696969697,201730.1452189459,201984.65861531673,199608.64872334618
2015-02-23,190000,204350.0,202400.0,197470.58823529413,199595.0671592772,200803.97079565254,199144.0431526286
2015-02-24,190500,202050.0,202850.0,197271.42857142858,197939.94432487042,199792.17580051502,198732.4853081886
2015-02-25,180000,198750.0,202675.0,196791.66666666666,194675.75740684257,197854.4187818622,197853.628204372
2015-02-26,182000,195100.0,202300.0,196391.8918918919,192369.6992069325,196306.3176241626,197120.19900301658
2015-02-27,178500,191500.0,201775.0,195921.05263157896,189846.7048520901,194571.79817599535,196270.2350194507
2015-03-02,180500,188600.0,199950.0,195525.64102564103,188146.625372209,193204.0306611825,195559.50489664444
2015-03-03,181500,186450.0,198625.0,195175.0,186937.75323526634,192068.63488206168,194933.56083073578
2015-03-04,181500,184750.0,197600.0,194841.46341463414,185948.80657844892,191045.19502859,194342.42099667757
2015-03-05,183000,183700.0,196725.0,194559.52380952382,185412.54268907342,190267.36274846332,193848.83806932386
2015-03-06,189000,183650.0,195425.0,194430.23255813954,186064.92434753026,190145.0072943906,193640.07338230705
2015-03-09,178500,182500.0,193425.0,194068.18181818182,184689.2822320591,189022.22472472183,192994.84884886252
2015-03-10,171500,180600.0,191325.0,193566.66666666666,182290.94373821083,187334.76571228515,192087.72002044483
2015-03-11,174000,180000.0,189375.0,193141.30434782608,180783.35172378793,186051.94270843363,191331.4993702057
2015-03-12,176000,179400.0,187250.0,192776.59574468085,179913.5816921695,185085.8624629488,190696.24324600105
2015-03-13,183000,179850.0,185675.0,192572.91666666666,180474.78546268077,184885.56710513847,190380.08576456393
2015-03-16,181000,179900.0,184250.0,192336.73469387754,180570.28413927014,184512.74819827697,189997.9260358008
2015-03-17,181500,179900.0,183175.0,192120.0,180739.3308082805,184223.88153530768,189654.43924872877
2015-03-18,174500,179200.0,181975.0,191774.50980392157,179604.86627454875,183292.14112177928,189046.53595424135
2015-03-19,169000,177800.0,180750.0,191336.53846153847,177676.6521010091,181923.46714276125,188248.24080098042
2015-03-20,172500,176150.0,179900.0,190981.1320754717,176735.4199953435,181021.5117571345,187625.49394350915
2015-03-23,173500,175650.0,179075.0,190657.40740740742,176147.15024081027,180301.94192267323,187070.66580713046
2015-03-24,175000,176000.0,178300.0,190372.72727272726,175938.57411233956,179794.93253067872,186599.6061615965
2015-03-25,177000,176300.0,178150.0,190133.92857142858,176131.5631790604,179527.76513811233,186227.30254191943
2015-03-26,177000,176400.0,177900.0,189903.50877192983,176289.4624843216,179286.2212391836,185871.57113864244
2015-03-27,173500,175450.0,177650.0,189620.6896551724,175782.28301569037,178733.48719800593,185397.35567293203
2015-03-30,172500,174600.0,177250.0,189330.50847457626,175185.4999807339,178138.19900162157,184905.7120865672
2015-03-31,181500,174600.0,177250.0,189200.0,176333.5976692482,178459.1621393932,184776.57595722468
2015-04-01,186000,175750.0,177475.0,189291.66666666666,178091.1338525405,179178.9433499311,184822.72836243195
2015-04-02,182000,177050.0,177425.0,189100.0,178801.83959632472,179448.15894645063,184716.76699744203
2015-04-03,187500,178550.0,177350.0,188991.66666666666,180383.32841825113,180216.40428612827,184820.75165171752
2015-04-06,185500,179750.0,177700.0,188916.66666666666,181313.63480265666,180720.43689563248,184846.01356558295
2015-04-07,185000,180750.0,178375.0,188816.66666666666,181983.88447071335,181128.6246995747,184851.71536120234
2015-04-08,197000,182750.0,179525.0,188883.33333333334,184714.09212796888,182642.23200431047,185299.64127022383
2015-04-09,197000,184750.0,180575.0,188891.66666666666,186947.89679506028,184011.31430280226,185729.29647191032
2015-04-10,197000,187100.0,181275.0,188950.0,188775.55408935266,185249.70346979206,186141.55198903047
2015-04-13,187500,188600.0,181600.0,188883.33333333334,188543.63493912359,185464.2323827275,186191.05313917124
2015-04-14,188500,189300.0,181950.0,188825.0,188535.70130753392,185753.6154542487,186274.88378080635
2015-04-15,187000,189400.0,182575.0,188725.0,188256.4827067307,185872.41618826697,186301.118139029
2015-04-16,183000,189500.0,183275.0,188625.0,187300.75807063593,185598.64957599953,186182.0890849592
2015-04-17,185000,189250.0,183900.0,188658.33333333334,186882.4382396496,185541.59702355234,186139.60520596433
2015-04-20,186000,189300.0,184525.0,188666.66666666666,186721.99486630585,185585.280987423,186134.6036113211
2015-04-21,192500,190050.0,185400.0,188850.0,187772.5415598494,186244.18781236126,186361.96366132938
2015-04-22,194500,189800.0,186275.0,189033.33333333334,188995.716112817,187030.8468352109,186651.78954358897
2015-04-23,204500,190550.0,187650.0,189283.33333333334,191814.67736851843,188695.32460071304,187285.6392100429
2015-04-24,206000,191450.0,189275.0,189566.66666666666,194393.827348804,190344.0600856985,187948.44166801134
2015-04-27,211000,193800.0,191200.0,189466.66666666666,197413.13186079235,192312.01727126044,188762.71226229036
2015-04-28,210500,196000.0,192650.0,189508.33333333334,199792.56268533831,194044.7835128013,189528.61461926516
2015-04-29,213000,198600.0,194000.0,189691.66666666666,202193.91513391963,195850.58666484637,190353.5977941431
2015-04-30,204500,200750.0,195125.0,189758.33333333334,202613.2033213251,196674.56508094844,190849.65065282167
2015-05-04,205500,202800.0,196025.0,189600.0,203138.07547538175,197515.29018432234,191362.2067507631
2015-05-06,200000,204200.0,196750.0,189291.66666666666,202567.51627076956,197751.98206683228,191663.74488556784
2015-05-07,206000,205550.0,197800.0,189166.66666666666,203191.60424594383,198537.66631612592,192163.15167594096
2015-05-08,207000,206800.0,198300.0,189066.66666666666,203884.039859745,199343.75020080875,192678.94023307378
2015-05-11,201000,206450.0,198500.0,188775.0,203359.66896242808,199501.51436805952,192967.64295238192
2015-05-12,204000,206250.0,198850.0,188600.0,203476.09278993474,199930.0056862975,193349.6861425161
2015-05-13,217000,206850.0,200325.0,188725.0,205934.98505303636,201555.9395487492,194167.17460685284
2015-05-14,218000,207600.0,201800.0,188975.0,208128.62416575456,203122.23239354102,194989.5089618709
2015-05-15,212000,207500.0,203050.0,189200.0,208832.51068932915,203967.8277800301,195575.4373507311
2015-05-18,214000,208450.0,204600.0,189541.66666666666,209772.05420937802,204923.3685621603,196209.02297148597
2015-05-19,210500,208950.0,205875.0,189891.66666666666,209904.40799053048,205454.52450321807,196699.67681498412
2015-05-20,218500,210800.0,207500.0,190366.66666666666,211467.2429113846,206697.05272477304,197446.9944194904
2015-05-21,208000,211000.0,208275.0,190658.33333333334,210836.83510600065,206821.1521571731,197808.21329035636
2015-05-22,210000,211300.0,209050.0,191158.33333333334,210684.68326789158,207123.91991321451,198224.92505926357
2015-05-26,209500,212150.0,209300.0,191616.66666666666,210469.28630933512,207350.227011881,198609.76786345776
2015-05-27,201500,211900.0,209075.0,192000.0,208838.50697566965,206793.03188887524,198708.2852314861
2015-05-28,195000,209700.0,208275.0,192241.66666666666,206322.41479234782,205669.83010212381,198582.04748386555
2015-05-29,197000,207600.0,207600.0,192500.0,204627.4302813812,204844.09482040606,198528.25881001234
2015-06-01,196000,206000.0,206750.0,192741.66666666666,203058.80659138362,204001.765763552,198442.40361479452
2015-06-02,195500,204150.0,206300.0,192950.0,201684.4781184497,203192.04394357945,198342.6016973647
2015-06-03,194000,202500.0,205725.0,193033.33333333334,200287.3002772566,202316.58199457993,198195.47365335716
2015-06-04,187500,199400.0,205100.0,193183.33333333334,197962.3365884745,200905.43637394535,197833.50501710974
2015-06-05,192500,197850.0,204425.0,193533.33333333334,196969.1844807773,200104.89677235868,197653.192807813
2015-06-08,193500,196200.0,203750.0,193858.33333333334,196338.4236657258,199475.84344906203,197512.92709602235
2015-06-09,190000,194250.0,203200.0,194091.66666666666,195185.98299868498,198573.36200269652,197259.4430939677
2015-06-10,181500,192250.0,202075.0,194066.66666666666,192697.62245250636,196947.29465292668,196728.23016532193
2015-06-11,186000,191350.0,200525.0,194150.0,191479.87291530138,195904.676091551,196366.93996900792
2015-06-12,190500,190700.0,199150.0,194300.0,191301.71420338223,195389.93651674976,196169.5370739585
2015-06-15,188000,189900.0,197950.0,194525.0,190701.4025299127,194686.12250077707,195894.89562038417
2015-06-16,186000,188950.0,196550.0,194808.33333333334,189846.60206978032,193858.86153191546,195562.52764760735
2015-06-17,185500,188100.0,195300.0,195025.0,189056.31078425355,193062.76972372993,195224.800121987
2015-06-18,182500,187600.0,193500.0,195175.0,187864.25427788723,192056.7804989129,194798.05019434125
2015-06-19,187500,187100.0,192475.0,195383.33333333334,187798.026227356,191622.797049478,194553.4798798007
2015-06-22,185000,186250.0,191225.0,195516.66666666666,187289.294185979,190992.04874754464,194233.55810109558
2015-06-23,201000,187350.0,190800.0,195916.66666666666,189782.1497886868,191945.19479046905,194459.99042306584
2015-06-24,199000,189100.0,190675.0,196341.66666666666,191458.12255446735,192617.08599373413,194611.81457268613
2015-06-25,204000,190900.0,191125.0,196866.66666666666,193738.46390829762,193701.18033064055,194925.5630307043
2015-06-26,205000,192350.0,191525.0,197258.33333333334,195786.01592504213,194777.26494019563,195262.03281619766
2015-06-29,198500,193400.0,191650.0,197466.66666666666,196279.4675750485,195131.8130876775,195370.10955871386
2015-06-30,198500,194650.0,191800.0,197741.66666666666,196683.20074323093,195452.59439094207,195474.5172070949
2015-07-01,209500,197050.0,192575.0,198108.33333333334,199013.52788086975,196790.4485715639,195942.11551510467
2015-07-02,206000,199400.0,193500.0,198450.0,200283.79553891325,197667.55228284313,196277.25218951044
2015-07-03,208000,201450.0,194275.0,198833.33333333334,201686.74180458332,198651.598551713,196667.65498949136
2015-07-06,199500,202900.0,194575.0,198875.0,201289.15238556403,198732.39895925517,196761.93194792888
2015-07-07,206000,203400.0,195375.0,199025.0,202145.67013365062,199424.55352891082,197069.27537559642
2015-07-08,210000,204500.0,196800.0,199241.66666666666,203573.73010936053,200431.74165818075,197499.26324764977
2015-07-09,212000,205300.0,198100.0,199650.0,205105.77918039466,201533.48327061205,197981.2342883722
2015-07-10,209500,205750.0,199050.0,200000.0,205904.72842032666,202292.20084604705,198363.9189728933
2015-07-13,218000,207700.0,200550.0,200516.66666666666,208103.86870754845,203788.18474421522,199015.99872410693
2015-07-14,219000,209750.0,202200.0,201116.66666666666,210084.9834880004,205236.931705969,199679.3527860947
2015-07-15,217500,210550.0,203800.0,201658.33333333334,211433.16830836743,206404.84490614213,200270.65503921974
2015-07-16,240500,214000.0,206700.0,202566.66666666666,216718.04679776626,209652.00739933262,201604.9689298513
2015-07-17,238000,217000.0,209225.0,203325.0,220587.49283454267,212351.81987830775,202811.64804601204
2015-07-20,239500,221000.0,211950.0,204075.0,224026.13050099427,214937.3640134344,204027.60455736608
2015-07-21,244000,224800.0,214100.0,204733.33333333334,227657.74313718133,217705.23717886204,205351.93221366225
2015-07-22,236000,227400.0,215950.0,205233.33333333334,229174.51711224072,219447.5972921117,206366.98570051813
2015-07-23,230000,229200.0,217250.0,205550.0,229324.60491001527,220452.58893911273,207149.44264399444
2015-07-24,236000,231850.0,218800.0,205975.0,230538.31310819509,221933.2959713833,208104.33809662072
2015-07-27,232500,233300.0,220500.0,206300.0,230894.98345215977,222939.64948433416,208911.5343426529
2015-07-28,229500,234350.0,222050.0,206716.66666666666,230641.35009722156,223564.44519188895,209592.5543783028
2015-07-29,234500,236050.0,223300.0,207200.0,231342.92280681786,224605.92723613902,210416.19697056556
2015-07-30,236000,235600.0,224800.0,207800.0,232189.6641146694,225691.07762080015,211261.96756936103
2015-07-31,219500,233750.0,225375.0,208025.0,229882.45245745624,225101.4508869241,211534.23324294787
2015-08-03,213500,231150.0,226075.0,208133.33333333334,226903.8247379182,223996.55030433752,211599.18444509603
2015-08-04,218500,228600.0,226700.0,208425.0,225375.85660375102,223473.06910944934,211827.13739326023
2015-08-05,217500,226750.0,227075.0,208650.0,223943.8826757961,222904.20517480446,212014.48161053873
2015-08-06,215500,225300.0,227250.0,208625.0,222408.63128019666,222199.0425417528,212129.56222291896
2015-08-07,220500,223750.0,227800.0,208666.66666666666,222061.60741106994,222037.22891746444,212405.8636482897
2015-08-10,212000,221700.0,227500.0,208666.66666666666,220232.22424542074,221081.30209261717,212392.46939306494
2015-08-11,211000,219850.0,227100.0,208616.66666666666,218553.6380189805,220121.17784636302,212346.52519019393
2015-08-12,215000,217900.0,226975.0,208691.66666666666,217907.52201552948,219633.44651377355,212434.05777628906
2015-08-13,215000,215800.0,225700.0,208633.33333333334,217378.88164906955,219192.16580408398,212518.68583311516
2015-08-17,215000,215350.0,224550.0,208750.0,216946.35771287506,218792.9118448556,212600.50684286555
2015-08-18,214500,215450.0,223300.0,208825.0,216501.56540144325,218384.06302997572,212663.13060874853
2015-08-19,209000,214500.0,221550.0,208816.66666666666,215137.64441936262,217490.34260741185,212542.38400917713
2015-08-20,213500,214100.0,220425.0,209016.66666666666,214839.89088856944,217110.30992658305,212573.9440499282
2015-08-21,205500,213100.0,219200.0,209191.66666666666,213141.72890882954,216004.56598834213,212340.84851079527
2015-08-24,209000,211950.0,217850.0,209391.66666666666,212388.68728904234,215337.4643915663,212230.781357735
2015-08-25,206500,211400.0,216550.0,209566.66666666666,211318.0168728528,214495.80103161966,212042.0058052764
2015-08-26,216500,211950.0,215900.0,209916.66666666666,212260.19562324323,214686.67714119673,212188.83237188894
2015-08-27,214500,211900.0,214900.0,210258.33333333334,212667.43278265357,214668.89836438248,212264.9406723007
2015-08-28,218500,212250.0,214025.0,210775.0,213727.89954944383,215033.7652139717,212470.23584018665
2015-08-31,218500,212600.0,213975.0,211208.33333333334,214595.55417681765,215363.88283486542,212668.7438695954
2015-09-01,200500,211200.0,213325.0,211325.0,212032.72614466897,213948.27485960472,212268.18615089203
2015-09-02,201500,210450.0,212475.0,211516.66666666666,210117.68502745643,212762.72480764025,211913.7765857998
2015-09-03,190500,208150.0,211125.0,211666.66666666666,206550.83320428254,210642.46519643182,211209.08103315023
2015-09-04,185500,206150.0,209625.0,211658.33333333334,202723.40898532208,208247.94459351056,210363.13628740804
2015-09-07,192000,204450.0,208200.0,211683.33333333334,200773.69826071805,206700.52123573062,209758.97732789302
2015-09-08,188500,202650.0,207025.0,211691.66666666666,198542.11675876932,204967.13819688722,209059.62289691783
2015-09-09,194000,200400.0,206175.0,211825.0,197716.277348084,203922.64880990438,208564.26249928804
2015-09-10,194000,198350.0,205125.0,211966.66666666666,197040.5905575233,202977.634608965,208085.2470949672
2015-09-11,195000,196000.0,204125.0,212175.0,196669.57409251906,202217.85986352124,207654.92046221189
2015-09-14,196000,193750.0,203175.0,212316.66666666666,196547.83334842467,201625.6827190081,207271.67025711105
2015-09-15,192000,192900.0,202050.0,212433.33333333334,195720.95455780198,200708.95101095864,206769.5383418165
2015-09-16,191000,191850.0,201150.0,212266.66666666666,194862.59918365616,199784.2889911842,206251.08479875847
2015-09-17,188500,191650.0,199900.0,212091.66666666666,193705.76296844595,198709.59478185102,205667.5366782262
2015-09-18,192500,192350.0,199250.0,211900.0,193486.53333781942,198118.20479282062,205234.70553036508
2015-09-21,190500,192200.0,198325.0,211658.33333333334,192943.5272763977,197392.6614683334,204750.40062602772
2015-09-22,189000,192250.0,197450.0,211500.0,192226.5223170527,196593.3603652614,204232.75368850527
2015-09-23,183000,191150.0,195775.0,211241.66666666666,190548.97280486132,195298.75460028948,203534.98067983662
2015-09-24,189500,190700.0,194525.0,210908.33333333334,190358.2504767047,194746.49225126824,203073.78355890265
2015-09-25,190500,190250.0,193125.0,210650.0,190384.02311730385,194342.06441374824,202660.63260521143
2015-09-30,189000,189550.0,191650.0,210333.33333333334,190132.38255052132,193833.29636971594,202211.80180420558
2015-10-01,195000,189850.0,191375.0,210258.33333333334,191017.40390497196,193944.411002086,201974.86872278483
2015-10-02,193500,190100.0,190975.0,210050.0,191468.78501315883,193902.08614442934,201696.45799802087
2015-10-05,194000,190650.0,191150.0,209783.33333333334,191929.00591985724,193911.41127359413,201443.6353958458
2015-10-06,192500,190650.0,191500.0,209458.33333333334,192032.8230253377,193776.99115148015,201149.86230615695
2015-10-07,190500,190650.0,191425.0,209141.66666666666,191754.12792982173,193464.89675438,200800.06558192006
2015-10-08,195000,191250.0,191750.0,208758.33333333334,192344.28648803598,193611.09706421613,200609.57244657935
2015-10-12,193500,192300.0,191725.0,208333.33333333334,192554.41621748396,193600.51639138587,200376.08398604524
2015-10-13,194000,192750.0,191725.0,207941.66666666666,192817.24963248687,193638.56244950453,200166.6957478134
2015-10-14,198000,193500.0,191875.0,207233.33333333334,193759.5678811256,194053.9374558486,200095.54601414409
2015-10-15,196500,194250.0,191900.0,206541.66666666666,194257.8282663755,194286.8957941657,199977.4818641273
2015-10-16,196500,194400.0,192125.0,205825.0,194665.49585430723,194497.66762393035,199863.30012829328
2015-10-19,194000,194450.0,192275.0,204991.66666666666,194544.49660806954,194450.27070723582,199670.79018345487
2015-10-20,193000,194350.0,192500.0,204275.0,194263.679042966,194312.14968715704,199451.77799607834
2015-10-21,183500,193450.0,192050.0,203500.0,192306.64648969946,193282.42114321602,198928.08023888676
2015-10-22,182000,192600.0,191625.0,202600.0,190432.71076429955,192207.90484168404,198372.35441569722
2015-10-23,188500,191950.0,191600.0,201866.66666666666,190081.3088071542,191854.7710465903,198048.27199489437
2015-10-26,189500,191550.0,191925.0,201200.0,189975.6162967625,191630.5071370191,197767.66691362794
2015-10-27,186500,190800.0,191775.0,200400.0,189343.6860609875,191141.8874089504,197397.80957775665
2015-10-28,185500,189550.0,191525.0,199558.33333333334,188644.83404989887,190604.56479784433,197007.28277522844
2015-10-29,188500,188750.0,191500.0,199041.66666666666,188618.5005862809,190404.13005494617,196728.05486000152
2015-10-30,189500,188050.0,191225.0,198641.66666666666,188778.7732069571,190318.02243056984,196490.82242888102
2015-11-02,186000,187250.0,190850.0,198100.0,188273.5417147831,189906.7821986733,196146.5142706786
2015-11-03,188000,186750.0,190550.0,197608.33333333334,188223.8068575498,189725.18389387245,195879.15500195345
2015-11-04,210000,189400.0,191425.0,197516.66666666666,192183.11470163165,191656.11876271284,196342.5701480023
2015-11-05,212000,192400.0,192500.0,197375.0,195786.18475588041,193593.6312629457,196856.3967493752
2015-11-06,212500,194800.0,193375.0,197383.33333333334,198825.06025481128,195394.23781054566,197369.75425377383
2015-11-09,211000,196950.0,194250.0,197383.33333333334,201038.6856630274,196880.50087711448,197817.0288647316
2015-11-10,208000,199100.0,194950.0,197266.66666666666,202304.37917884064,197939.50079416417,198151.1722929736
2015-11-11,209000,201450.0,195500.0,197166.66666666666,203521.7647826878,198992.88167143636,198507.15546851474
2015-11-12,213500,203950.0,196350.0,197141.66666666666,205335.98936765367,200374.51198906655,198999.1036202951
2015-11-13,214000,206400.0,197225.0,197133.33333333334,206911.26402808027,201672.17751444769,199491.3035129981
2015-11-16,211000,208900.0,198075.0,197166.66666666666,207654.6705684293,202560.5415610193,199868.91031503177
2015-11-17,209000,211000.0,198875.0,197091.66666666666,207899.27591962396,203173.82331731787,200168.4994078183
2015-11-18,214000,211400.0,200400.0,197233.33333333334,209008.49847969232,204204.88776359972,200622.2975816001
2015-11-19,211500,211350.0,201875.0,197275.0,209461.4987561119,204899.66035773288,200979.17658610456
2015-11-20,218000,211900.0,203350.0,197466.66666666666,211013.9535277279,206147.3117525437,201537.58903010187
2015-11-23,218500,212650.0,204800.0,197500.0,212375.05288632284,207323.75825256517,202094.07357175174
2015-11-24,215000,213350.0,206225.0,197508.33333333334,212852.3159979005,208054.8288953263,202517.4688452979
2015-11-25,218500,214300.0,207875.0,197508.33333333334,213879.16763464586,209049.60709595398,203041.78587380983
2015-11-26,216000,214550.0,209250.0,197466.66666666666,214264.7735192557,209711.5492774016,203466.8803031983
2015-11-27,224000,215550.0,210975.0,197858.33333333334,216034.81469757285,211072.3541083297,204140.4574226409
2015-11-30,222500,216700.0,212800.0,198208.33333333334,217210.30293437777,212160.70133625573,204742.72103980873
2015-12-01,220500,217850.0,214425.0,198708.33333333334,217808.42967358182,212954.92025670997,205259.61163350331
2015-12-02,215500,218000.0,214700.0,199208.33333333334,217388.71518747602,213197.30880371694,205595.52455371202
2015-12-03,220000,218850.0,215100.0,199675.0,217863.49424429852,213845.1841558091,206068.02349276713
2015-12-04,217000,218750.0,215325.0,200150.0,217706.49529078972,214145.64280766418,206426.61121454084
2015-12-07,220000,218900.0,215775.0,200583.33333333334,218123.49614700978,214703.20063555162,206871.8352154283
2015-12-08,222000,219600.0,216475.0,201050.0,218828.31502937162,215398.13390840802,207368.05067534008
2015-12-09,208500,218600.0,216450.0,201275.0,216950.43956948584,214741.16877422962,207405.17896972795
2015-12-10,225500,219550.0,217050.0,201766.66666666666,218504.9051023066,215765.8193672227,207998.68682833808
2015-12-11,221000,219250.0,217400.0,202250.0,218958.55872006906,216264.31276084806,208425.12272942302
2015-12-14,220500,219050.0,217875.0,202741.66666666666,219238.8207709656,216667.71154554936,208821.1670683495
2015-12-15,211500,218150.0,218000.0,203125.0,217831.76244897186,216175.54854118905,208909.02913951644
2015-12-16,217500,218350.0,218175.0,203541.66666666666,217771.44200370423,216301.6867753667,209190.79796997318
2015-12-17,220500,218400.0,218625.0,204041.66666666666,218267.54345757622,216701.52613010845,209561.71581607888
2015-12-18,215500,218250.0,218500.0,204483.33333333334,217764.35373801691,216587.09507009428,209756.4768042753
2015-12-21,218000,218050.0,218475.0,205066.66666666666,217807.19851292294,216721.6574443751,210026.84103772166
2015-12-22,216500,217500.0,218550.0,205516.66666666666,217569.52605602785,216700.5472115769,210239.14015056536
2015-12-23,219500,218600.0,218600.0,206000.0,217920.52131856824,216967.16176286188,210542.8640022492
2015-12-24,214000,217450.0,218500.0,206416.66666666666,217207.69926064674,216684.57492829722,210656.244895123
2015-12-28,208500,216200.0,217725.0,206641.66666666666,215624.48121325643,215905.09160177692,210585.52893353673
2015-12-29,210500,215200.0,217125.0,206925.0,214692.75735630072,215390.3209730268,210582.7239616366
2015-12-30,213000,215350.0,216750.0,207241.66666666666,214384.98329151876,215162.67135654428,210661.99926714975
2016-01-04,204000,214000.0,216175.0,207433.33333333334,212496.8045112426,214099.55979876217,210443.51880731725
2016-01-05,214000,213350.0,215875.0,207825.0,212770.11278192577,214090.07791316565,210560.15276167612
2016-01-06,213000,213100.0,215675.0,208125.0,212811.91045793926,213986.26096905334,210640.166340984
2016-01-07,219500,213250.0,215650.0,208558.33333333334,214027.92673831395,214511.37897200647,210930.7179752232
2016-01-08,218500,213450.0,215475.0,208966.66666666666,214841.03096771144,214891.247641343,211178.94510244802
2016-01-11,220000,213500.0,216050.0,209333.33333333334,215779.02533721845,215377.79548502906,211468.2208228997
2016-01-12,219000,214000.0,215725.0,209708.33333333334,216364.65709408786,215722.76734360057,211715.21461835757
2016-01-13,220500,215200.0,215700.0,210108.33333333334,217116.53762243548,216177.74188230868,212003.29701779652
2016-01-14,214500,215600.0,215400.0,210450.0,216640.80350926542,216017.95694113534,212085.1717041338
2016-01-15,220000,216300.0,215825.0,210900.0,217251.56650758078,216397.19913721998,212344.7220178859
2016-01-18,229500,218850.0,216425.0,211666.66666666666,219478.55441529336,217645.0849336821,212907.29024495988
2016-01-19,230000,220450.0,216900.0,212466.66666666666,221391.54452160368,218821.74351143255,213467.80341923743
2016-01-20,229000,222050.0,217575.0,213141.66666666666,222774.9000631303,219791.10127225288,213977.14054615214
2016-01-21,223000,222400.0,217825.0,213700.0,222815.82732437932,220096.71067489675,214273.01963847826
2016-01-22,227500,223300.0,218375.0,214383.33333333334,223667.49508358308,220801.7858487187,214706.75866572553
2016-01-25,229500,224250.0,218875.0,215116.66666666666,224727.9505229316,221630.18719646253,215191.85603242
2016-01-26,239000,226250.0,220125.0,215958.33333333334,227322.86860967134,223284.45508251872,215972.56464417753
2016-01-27,240500,228250.0,221725.0,216808.33333333334,229718.7106806402,224924.03078895,216776.8561741081
2016-01-28,237000,230500.0,223050.0,217658.33333333334,231042.58146597832,226074.12309476716,217440.00044105813
2016-01-29,234500,231950.0,224125.0,218433.33333333334,231671.20301761865,226876.587561934,217999.41842492396
2016-02-01,234000,232400.0,225625.0,218833.33333333334,232094.62065077893,227555.00779413214,218524.09454621864
2016-02-02,235000,232900.0,226675.0,219216.66666666666,232622.8714415464,228264.05467088276,219064.3547855171
2016-02-03,232000,233200.0,227625.0,219541.66666666666,232509.62208853796,228619.85898794213,219488.52488902706
2016-02-04,239500,234850.0,228625.0,220016.66666666666,233780.59989062196,229656.06289385396,220144.71452108337
