Date,Close,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60
2015-05-04,28000,28304.0,28862.0,28525.0,28262.14097479139,28551.706641571705,28552.62565596229
2015-05-06,27240,28168.0,28754.0,28526.0,28076.297152310493,28426.754298108728,28506.80299262977
2015-05-07,27400,28020.0,28662.0,28530.0,27953.33402890008,28328.94841474921,28468.247252255973
2015-05-08,26760,27774.0,28521.0,28518.666666666668,27736.364198521707,28179.49743818963,28408.86170310006
2015-05-11,26720,27544.0,28374.0,28499.0,27551.570703043893,28040.474690502022,28350.26592565374
2015-05-12,26620,27386.0,28215.0,28483.333333333332,27382.194207953617,27905.17114116195,28290.347966946996
2015-05-13,26660,27262.0,28069.0,28476.0,27250.88616784282,27786.567356898377,28233.993930215584
2015-05-14,26800,27210.0,27935.0,28474.666666666668,27168.90686342326,27692.597050927045,28184.51500968262
2015-05-15,26520,27092.0,27815.0,28463.0,27050.923795962248,27580.908763912954,28127.180592018198
2015-05-18,26400,26912.0,27658.0,28445.0,26932.57401374227,27468.42998472617,28067.78614079669
2015-05-19,26760,26788.0,27546.0,28432.0,26901.196920088183,27400.954341157983,28022.88576098534
2015-05-20,27320,26796.0,27482.0,28431.666666666668,26977.342935106855,27393.243771039557,27998.790755664402
2015-05-21,27040,26760.0,27390.0,28426.666666666668,26988.73512878368,27359.59900864712,27965.97230299557
2015-05-22,27000,26784.0,27279.0,28417.0,26990.783287195452,27325.349182827846,27932.955647054714
2015-05-26,27240,26836.0,27190.0,28412.666666666668,27036.095416955737,27317.220195069076,27909.303565290604
2015-05-27,26280,26802.0,27094.0,28398.333333333332,26898.623522567963,27218.43188599972,27853.766607915386
2015-05-28,26180,26754.0,27008.0,28360.333333333332,26767.96469997508,27119.528689538864,27796.788108842087
2015-05-29,26140,26688.0,26949.0,28323.333333333332,26653.789299759548,27026.236042638102,27740.458298176338
2015-06-01,25820,26618.0,26855.0,28274.666666666668,26502.19124501874,26911.351739747723,27675.242932785473
2015-06-02,26060,26584.0,26748.0,28235.0,26421.792836729775,26830.26763330237,27620.456315138472
2015-06-03,25460,26454.0,26621.0,28178.666666666668,26246.921411685205,26699.761602188384,27547.25970767549
2015-06-04,26740,26396.0,26596.0,28151.0,26336.57206418351,26703.593946171226,27519.93948746317
2015-06-05,26820,26374.0,26567.0,28124.333333333332,26424.468052575896,26714.680539633904,27496.27631756764
2015-06-08,26280,26302.0,26543.0,28071.0,26398.201133910545,26673.281370585053,27455.199037674258
2015-06-09,25640,26142.0,26489.0,28016.0,26260.34638222523,26574.8714220838,27393.954743577615
2015-06-10,25240,26038.0,26420.0,27951.0,26074.82885811247,26447.73824027412,27321.35010896687
2015-06-11,25140,25934.0,26344.0,27880.0,25904.85997476547,26323.1894630686,27247.889678219803
2015-06-12,25540,25874.0,26281.0,27806.666666666668,25838.5217975182,26248.59875598831,27190.42490634783
2015-06-15,25400,25832.0,26225.0,27729.0,25758.7905615889,26167.77861672895,27130.234849757904
2015-06-16,25100,25736.0,26160.0,27657.333333333332,25639.010459461053,26066.084037481898,27062.0395835153
2015-06-17,25080,25698.0,26076.0,27587.333333333332,25537.372194090076,25972.170120924653,26995.516603637443
2015-06-18,25300,25554.0,25975.0,27520.0,25494.213613341417,25908.15320901801,26938.6542890244
2015-06-19,25320,25404.0,25889.0,27450.0,25462.538410912697,25852.138055664294,26884.41037756075
2015-06-22,25620,25338.0,25820.0,27382.0,25491.16779074898,25830.02946871373,26842.068485172647
2015-06-23,26420,25416.0,25779.0,27348.666666666668,25660.046374259902,25886.21759984592,26827.94437850684
2015-06-24,26040,25496.0,25767.0,27309.0,25729.12885167079,25900.86365155276,26801.594437347543
2015-06-25,25380,25520.0,25727.0,27256.0,25665.650878637036,25851.25725598148,26754.08546278603
2015-06-26,25560,25522.0,25698.0,27201.666666666668,25646.441627975088,25823.51830096188,26714.2049532599
2015-06-29,25620,25544.0,25688.0,27154.333333333332,25641.634059252206,25804.135498955962,26677.682622958044
2015-06-30,25360,25570.0,25653.0,27099.0,25590.427866659702,25761.83666938094,26633.72704478161
2015-07-01,25900,25652.0,25675.0,27052.666666666668,25646.713709086285,25774.995141103158,26609.26517564336
2015-07-02,25980,25720.0,25637.0,26995.666666666668,25707.311216526086,25794.51949296393,26588.297561767777
2015-07-03,25360,25724.0,25564.0,26931.0,25644.163722611447,25753.13653149079,26547.391554483816
2015-07-06,24600,25622.0,25480.0,26848.0,25454.315773043745,25643.31363823152,26482.571007565108
2015-07-07,24800,25460.0,25438.0,26767.0,25335.349268852955,25562.997811168036,26426.59316264729
2015-07-08,24780,25334.0,25415.0,26683.333333333332,25234.376674515348,25488.42638736964,26371.838683628524
2015-07-09,25300,25326.0,25423.0,26612.0,25246.3081882399,25470.480972795453,26336.21323820064
2015-07-10,25180,25288.0,25405.0,26540.333333333332,25234.252154014408,25442.81605638646,26297.800693890156
2015-07-13,25320,25258.0,25401.0,26480.333333333332,25249.84267146639,25431.11926544905,26265.32965079718
2015-07-14,24500,25172.0,25371.0,26396.333333333332,25113.507640290256,25342.441077858206,26206.730845761253
2015-07-15,24700,25052.0,25352.0,26324.666666666668,25038.32443296456,25281.25611197742,26156.736402054605
2015-07-16,25640,25018.0,25369.0,26275.333333333332,25147.7199906076,25315.422247741913,26139.59745634896
2015-07-17,26100,25092.0,25408.0,26229.0,25320.861810497423,25390.144039725972,26138.284600658928
2015-07-20,25500,25182.0,25402.0,26167.0,25353.432390407033,25400.60652496521,26117.13003047705
2015-07-21,25260,25228.0,25344.0,26104.333333333332,25336.44468306028,25387.215412489546,26088.732407771855
2015-07-22,25060,25256.0,25295.0,26052.0,25286.182013412912,25356.0520085834,26054.661143481062
2015-07-23,24680,25194.0,25260.0,25998.333333333332,25175.967101883205,25291.666044516973,26009.147983669387
2015-07-24,24580,25134.0,25211.0,25952.666666666668,25067.60944699528,25223.88827028706,25961.846058306346
2015-07-27,24600,25062.0,25160.0,25901.0,24982.58954754155,25164.470295600553,25916.785709860284
2015-07-28,24600,25072.0,25122.0,25841.0,24913.027811624877,25110.71118366115,25873.2294067342
2015-07-29,25260,25128.0,25090.0,25795.333333333332,24976.11366405674,25124.929174824156,25852.951058408737
2015-07-30,24300,24994.0,25006.0,25746.333333333332,24853.183906955477,25046.36444823948,25801.612313146383
2015-07-31,23700,24754.0,24923.0,25684.666666666668,24643.514105690796,24918.139198800647,25732.154357393614
2015-08-03,23500,24554.0,24868.0,25630.333333333332,24435.60245011061,24783.07826183545,25658.401401518815
2015-08-04,23640,24392.0,24810.0,25579.0,24290.947459181392,24674.213621065373,25591.7280429289
2015-08-05,23180,24204.0,24730.0,25521.666666666668,24088.957012057475,24531.907509399174,25512.08160447042
2015-08-06,22300,23966.0,24580.0,25449.0,23763.692100774264,24319.344818482496,25406.02899571776
2015-08-07,22720,23780.0,24457.0,25381.0,23573.929900633473,24167.026218326366,25317.365336794683
2015-08-10,22820,23602.0,24332.0,25319.333333333332,23436.851736881923,24038.737971992734,25234.947636043693
2015-08-11,23140,23456.0,24264.0,25265.0,23382.87869381248,23953.14385825504,25165.82532737834
2015-08-12,23080,23238.0,24183.0,25203.666666666668,23327.809840392027,23869.987281720314,25097.018310867963
2015-08-13,22800,23088.0,24041.0,25128.333333333332,23231.8444148662,23768.08371045155,25021.259708688074
2015-08-17,22080,22926.0,23840.0,25045.666666666668,23022.418157617794,23607.313803819965,24924.272054921905
2015-08-18,22620,22838.0,23696.0,24972.666666666668,22949.251219869104,23513.28390216007,24848.30326653428
2015-08-19,23080,22782.0,23587.0,24903.333333333332,22973.023725347448,23472.01876243417,24790.015253015168
2015-08-20,22780,22742.0,23473.0,24845.0,22937.928502557003,23406.11220469068,24723.77141007254
2015-08-21,22020,22714.0,23340.0,24775.666666666668,22771.032411182998,23274.10150232784,24634.67867056615
2015-08-24,21580,22600.0,23190.0,24699.666666666668,22554.481063695177,23112.75848419022,24534.039631203334
2015-08-25,21580,22476.0,23039.0,24629.0,22377.30268847787,22966.781471030048,24436.73170257117
2015-08-26,21340,22296.0,22876.0,24550.333333333332,22188.702199663712,22811.84988827744,24334.73908801217
2015-08-27,21340,22122.0,22680.0,24481.666666666668,22034.39270881576,22671.673696913167,24236.12032086047
2015-08-28,21620,22004.0,22546.0,24396.333333333332,21959.04857994017,22571.514289754377,24149.982109136505
2015-08-31,21780,21974.0,22450.0,24312.333333333332,21926.49429267832,22496.13197136951,24071.959077762538
2015-09-01,21700,21882.0,22360.0,24236.0,21885.31351219135,22420.309874239738,23993.881461269986
2015-09-02,21800,21754.0,22268.0,24172.0,21869.801964520197,22361.23274010403,23921.6750038725
2015-09-03,22440,21720.0,22231.0,24125.333333333332,21973.474334607432,22368.73438427769,23872.915282227073
2015-09-04,22580,21776.0,22245.0,24082.666666666668,22083.751728315172,22388.854920016074,23830.372536794846
2015-09-07,22240,21842.0,22221.0,24027.666666666668,22112.16050498514,22374.678260388286,23778.048260482086
2015-09-08,22620,21946.0,22211.0,23981.333333333332,22204.494958624204,22398.04223645221,23739.952063766705
2015-09-09,22940,22106.0,22201.0,23945.333333333332,22338.22314796526,22449.657263276553,23713.63901628174
2015-09-10,22680,22240.0,22181.0,23905.333333333332,22400.364393789758,22471.594667437188,23679.642855382404
2015-09-11,22300,22308.0,22156.0,23855.333333333332,22382.11632219162,22455.25231771048,23634.27137251679
2015-09-14,22480,22378.0,22176.0,23808.0,22399.913354520417,22457.60923989162,23596.31532282144
2015-09-15,22460,22454.0,22168.0,23755.333333333332,22410.838199153066,22457.83693133561,23558.953319856424
2015-09-16,23040,22578.0,22166.0,23699.0,22525.231253852508,22513.281034236294,23541.891743193282
2015-09-17,23140,22648.0,22184.0,23650.666666666668,22637.007389515686,22572.96855587915,23528.679977599426
2015-09-18,23800,22770.0,22273.0,23624.333333333332,22848.460591421925,22689.828695352262,23537.598559685288
2015-09-21,23000,22846.0,22344.0,23581.666666666668,22876.013211163394,22719.368820047614,23519.92860228548
2015-09-22,22900,22874.0,22410.0,23536.333333333332,22880.37444549732,22736.571789800404,23499.55425435141
2015-09-23,22620,22842.0,22474.0,23490.666666666668,22833.03363722508,22725.46971444497,23470.649420463644
2015-09-24,22520,22826.0,22533.0,23434.333333333332,22776.118430456885,22705.90116999468,23439.410561947418
2015-09-25,22240,22820.0,22564.0,23372.0,22678.642352191997,22661.5296295491,23400.000179605897
2015-09-30,22680,22840.0,22609.0,23327.333333333332,22678.889197247998,22663.288712465186,23376.34400886505
2015-10-01,22680,22862.0,22658.0,23295.333333333332,22679.091161384724,22664.880263672076,23353.46665640466
2015-10-02,22380,22796.0,22687.0,23255.0,22624.710950223864,22637.748809787005,23321.48698023404
2015-10-05,22300,22712.0,22680.0,23213.666666666668,22565.672595637705,22605.58225625726,23287.93193497853
2015-10-06,23020,22634.0,22702.0,23175.666666666668,22648.27757824903,22645.050613044754,23279.131129838206
2015-10-07,25020,22836.0,22841.0,23173.0,23079.499836749208,22871.23627019259,23336.3102942821
2015-10-08,25400,23086.0,22980.0,23174.333333333332,23501.408957340263,23112.07091232826,23404.088617968297
2015-10-12,25200,23344.0,23093.0,23186.0,23810.243692369306,23310.921302527997,23463.068899412363
2015-10-13,25040,23596.0,23211.0,23191.666666666668,24033.83574830216,23475.595464864582,23514.854733113378
2015-10-14,25080,23880.0,23350.0,23182.333333333332,24224.04743042904,23628.39589734689,23566.250813529914
2015-10-15,25380,24150.0,23495.0,23170.333333333332,24434.22062489649,23795.215336252553,23625.807485924557
2015-10-16,25300,24412.0,23637.0,23167.0,24591.635056733492,23938.528161804876,23680.77893217405
2015-10-19,25120,24686.0,23741.0,23164.666666666668,24687.70141005468,24051.04928955999,23728.032929464836
2015-10-20,25320,24988.0,23850.0,23169.0,24802.664790044735,24171.90173847258,23780.299629624897
2015-10-21,25400,25226.0,23930.0,23181.0,24911.271191854787,24288.86347792771,23833.474482703743
2015-10-22,25600,25284.0,24060.0,23198.0,25036.49461151755,24413.73362314009,23891.467109949783
2015-10-23,25780,25322.0,24204.0,23217.666666666668,25171.677409423453,24543.854230698722,23953.462484609357
2015-10-26,25840,25386.0,24365.0,23238.333333333332,25293.1906077101,24667.29668512272,24015.389855794383
2015-10-27,25960,25478.0,24537.0,23250.0,25414.428679035536,24790.411286724433,24079.22102268611
2015-10-28,26160,25586.0,24733.0,23281.0,25549.987101029077,24920.848307213564,24147.51930527902
2015-10-29,26500,25698.0,24924.0,23327.666666666668,25722.716719023792,25071.243706711382,24224.73294650313
2015-10-30,27440,25912.0,25162.0,23393.333333333332,26034.95004283765,25296.839544418282,24330.261423330787
2015-11-02,27660,26166.0,25426.0,23460.333333333332,26330.41367141262,25521.902445176285,24439.543242215866
2015-11-03,27040,26338.0,25663.0,23524.666666666668,26459.42936751942,25666.483164814897,24524.88725488334
2015-11-04,26600,26458.0,25842.0,23596.333333333332,26484.98766433407,25755.389530143835,24592.987901549957
2015-11-05,26840,26582.0,25933.0,23665.0,26549.535361727874,25858.685765445192,24666.72762771856
2015-11-06,26760,26680.0,26001.0,23730.666666666668,26587.801659595534,25944.525216413036,24735.420055150076
2015-11-09,26880,26784.0,26085.0,23793.0,26640.928630578164,26033.618052999464,24805.79414659052
2015-11-10,26420,26830.0,26154.0,23848.666666666668,26600.75978865486,26070.416333686488,24858.76260447787
2015-11-11,26660,26880.0,26233.0,23913.0,26611.53073617216,26126.567159077716,24917.866705425673
2015-11-12,26340,26864.0,26281.0,23984.0,26562.161511413586,26146.894096317592,24964.5300216751
2015-11-13,26000,26720.0,26316.0,24040.333333333332,26459.950327520208,26132.904182376864,24998.505205512665
2015-11-16,25260,26480.0,26323.0,24076.666666666668,26241.777540698353,26049.77045069118,25007.084996734575
2015-11-17,25400,26316.0,26327.0,24120.333333333332,26088.727078753196,25987.88755060465,25019.976453661595
2015-11-18,25620,26218.0,26338.0,24180.333333333332,26003.50397352534,25952.85064101265,25039.662646619454
2015-11-19,25780,26112.0,26347.0,24250.333333333332,25962.866887429824,25936.388675197413,25063.95186207225
2015-11-20,25700,26006.0,26343.0,24319.0,25915.07290789713,25913.875468030175,25084.819077868062
2015-11-23,25640,25882.0,26333.0,24390.666666666668,25865.059651915835,25887.792090116694,25103.032856648308
2015-11-24,25980,25838.0,26334.0,24468.0,25885.957897022046,25896.57379582165,25131.802875260662
2015-11-25,25980,25770.0,26325.0,24540.666666666668,25903.05646119986,25904.519148601994,25159.628517628007
2015-11-26,26700,25806.0,26335.0,24622.666666666668,26047.95528643625,25980.279229700096,25210.16042966222
2015-11-27,26540,25860.0,26290.0,24703.333333333332,26137.41796162966,26033.585969736665,25253.785047856425
2015-11-30,25680,25902.0,26191.0,24768.0,26054.251059515176,25999.911115471452,25267.766537737636
2015-12-01,26420,26004.0,26160.0,24834.333333333332,26120.750866876053,26039.919580669568,25305.563586319957
2015-12-02,26000,26042.0,26130.0,24891.333333333332,26098.79616380768,26036.117715843477,25328.343011793866
2015-12-03,25800,26044.0,26078.0,24950.666666666668,26044.469588569922,26013.63031433231,25343.814413536773
2015-12-04,25380,26012.0,26009.0,24996.666666666668,25923.656936102663,25953.28457010469,25345.001363307685
2015-12-07,25240,25972.0,25927.0,25035.0,25799.35567499309,25885.352706279595,25341.557188252405
2015-12-08,25240,25898.0,25868.0,25077.666666666668,25697.65464317616,25823.89054377219,25338.226034236457
2015-12-09,25260,25826.0,25798.0,25127.0,25618.081071689583,25770.18668245693,25335.660195674027
2015-12-10,25660,25722.0,25764.0,25180.0,25625.70269501875,25759.692712698485,25346.298500546207
2015-12-11,25680,25636.0,25748.0,25233.666666666668,25635.574932288066,25752.102930536308,25357.2437256734
2015-12-14,25220,25590.0,25746.0,25270.0,25560.015853690235,25701.42646095889,25352.742263721604
2015-12-15,25540,25502.0,25753.0,25310.0,25556.37660756474,25686.052512295442,25358.884062397086
2015-12-16,25980,25500.0,25771.0,25346.333333333332,25633.399042552966,25714.04751112559,25379.25557967477
2015-12-17,25800,25500.0,25772.0,25393.0,25663.690125725152,25722.23346244727,25393.055104498333
2015-12-18,25560,25518.0,25765.0,25437.333333333332,25644.837375593303,25706.782656499392,25398.5304828762
2015-12-21,25600,25554.0,25763.0,25487.0,25636.68512548543,25696.612879689616,25405.13811292305
2015-12-22,25840,25614.0,25756.0,25542.333333333332,25673.651466306263,25710.268795910026,25419.400205569615
2015-12-23,25900,25678.0,25752.0,25603.333333333332,25714.80574515967,25728.33843439523,25435.162199926086
2015-12-24,25700,25682.0,25702.0,25653.666666666668,25712.113791494277,25725.639535881335,25443.847871030335
2015-12-28,25320,25646.0,25641.0,25697.666666666668,25640.82037485895,25687.00719912995,25439.78617038115
2015-12-29,25080,25632.0,25611.0,25742.666666666668,25538.8530339755,25629.19698968794,25427.986770385865
2015-12-30,25200,25598.0,25550.0,25791.0,25477.2433914345,25588.321085907457,25420.50987466173
2016-01-04,24100,25410.0,25455.0,25809.0,25226.835502082773,25446.57622058081,25377.20371489493
2016-01-05,24160,25246.0,25373.0,25794.666666666668,25032.865410794995,25324.045151952396,25337.285808729543
2016-01-06,23500,25040.0,25279.0,25763.0,24754.16260883227,25150.32656605003,25277.03293245973
2016-01-07,23260,24806.0,25180.0,25730.666666666668,24482.496679953674,24970.29546451945,25210.885842413172
2016-01-08,23420,24564.0,25089.0,25703.666666666668,24289.315465416643,24822.648277420874,25152.15551021064
2016-01-11,23040,24278.0,24978.0,25669.666666666668,24062.16719897725,24652.87225099829,25082.889950250043
2016-01-12,22920,24000.0,24841.0,25628.666666666668,23854.500435526843,24487.836798520904,25011.961105231036
2016-01-13,22960,23764.0,24705.0,25589.666666666668,23691.86399270378,24342.32853199402,24944.670459749177
2016-01-14,22760,23532.0,24582.0,25550.333333333332,23522.434175848546,24191.630576565,24873.028294094205
2016-01-15,22640,23276.0,24437.0,25505.666666666668,23361.991598421537,24043.85623593886,24799.8007807883
2016-01-18,22520,23118.0,24264.0,25457.666666666668,23208.902216890347,23898.72707061055,24725.03991217008
2016-01-19,23420,23044.0,24145.0,25421.333333333332,23247.283632001192,23853.13401626646,24682.24435346625
2016-01-20,22760,22970.0,24005.0,25371.0,23158.686608000975,23749.026014716805,24619.209456171997
2016-01-21,22620,22906.0,23856.0,25317.333333333332,23060.743588364432,23641.49972760048,24553.651050625765
2016-01-22,23360,22900.0,23732.0,25274.0,23115.153845025445,23614.690229733667,24514.50885555022
2016-01-25,23240,22920.0,23599.0,25225.333333333332,23137.85314592991,23579.00544594939,24472.71538543196
2016-01-26,22740,22902.0,23451.0,25162.666666666668,23065.51621030629,23499.10016538254,24415.89676803055
2016-01-27,23500,22956.0,23360.0,25097.0,23144.513262977875,23499.185863917537,24385.863134178046
2016-01-28,22900,22970.0,23251.0,25017.666666666668,23100.056306072805,23442.120543544297,24337.139670240602
2016-01-29,23000,23006.0,23141.0,24950.333333333332,23081.864250423205,23400.01382511141,24293.29324598434
2016-02-01,23260,23080.0,23099.0,24894.666666666668,23114.252568528078,23386.679175100773,24259.410459291914
2016-02-02,23120,23050.0,23047.0,24832.666666666668,23115.297556068428,23361.281158424463,24222.04813227911
2016-02-03,22920,23066.0,23018.0,24768.666666666668,23079.78890951053,23319.254381431587,24179.352937575914
2016-02-04,23120,23116.0,23011.0,24706.0,23087.100016872253,23300.277773676167,24144.61604734314
