Date,Close,sma_10,sma_20,sma_60,ema_10,ema_20,ema_60
2015-07-31,37100,37640.0,38915.0,43678.333333333336,37508.533106353934,38883.6591170479,42124.80229859091
2015-08-03,35950,37370.0,38675.0,43511.666666666664,37225.16345065316,38604.26288470337,41920.77970492255
2015-08-04,37250,37190.0,38470.0,43360.833333333336,37229.67918689804,38475.28541450396,41766.49098419214
2015-08-05,37300,37100.0,38290.0,43215.0,37242.46478928022,38363.35342895774,41618.98674948341
2015-08-06,36100,36810.0,38047.5,43062.5,37034.743918501976,38147.79588755932,41436.7675488132
2015-08-07,36200,36575.0,37815.0,42906.666666666664,36882.97229695615,37962.29146127531,41263.906059772075
2015-08-10,36300,36480.0,37602.5,42756.666666666664,36776.977333873205,37803.97794550177,41100.08792785414
2015-08-11,36100,36380.0,37515.0,42600.833333333336,36653.890545896254,37641.6942915126,40935.111192800396
2015-08-12,35800,36260.0,37340.0,42429.166666666664,36498.63771936965,37466.29479593371,40765.71461103113
2015-08-13,36900,36500.0,37212.5,42263.333333333336,36571.612679484264,37412.36194730791,40638.21839823541
2015-08-17,35650,36355.0,36997.5,42085.0,36404.04673775985,37244.517921584826,40473.732549709675
2015-08-18,35050,36265.0,36817.5,41871.666666666664,36157.8564218035,37035.5161801333,40294.919293063234
2015-08-19,33000,35840.0,36515.0,41621.666666666664,35583.70070874831,36651.181248211884,40054.45920772489
2015-08-20,33050,35415.0,36257.5,41365.0,35123.02785261224,36308.21155900114,39823.61404624736
2015-08-21,32000,35005.0,35907.5,41070.833333333336,34555.20460668273,35897.90564588182,39565.81591818663
2015-08-24,31050,34490.0,35532.5,40736.666666666664,33917.894678194956,35436.20029500515,39285.25497354296
2015-08-25,33500,34210.0,35345.0,40451.666666666664,33841.91382761405,35251.800248383304,39094.68502582189
2015-08-26,33450,33945.0,35162.5,40155.833333333336,33770.65676804786,35080.200209129536,38908.77412379974
2015-08-27,35500,33915.0,35087.5,39917.5,34085.08281022098,35120.18114488149,38796.5209051693
2015-08-28,36900,33915.0,35207.5,39727.5,34596.88593563535,35289.68771512466,38734.07617815664
2015-08-31,35800,33930.0,35142.5,39506.666666666664,34815.633947338014,35338.28888838474,38637.482403537244
2015-09-01,34400,33865.0,35065.0,39279.166666666664,34740.064138731104,35248.928036428864,38497.99748193842
2015-09-02,34350,34000.0,34920.0,39051.666666666664,34669.14338623454,35163.315837765185,38361.475883688036
2015-09-03,35400,34235.0,34825.0,38850.0,34802.02640691916,35185.85718767339,38264.01811503373
2015-09-04,34850,34520.0,34762.5,38645.833333333336,34810.748878388404,35153.87078740436,38151.68151760508
2015-09-07,34750,34890.0,34690.0,38449.166666666664,34799.70362777233,35115.40690131971,38039.76401429237
2015-09-08,34750,35015.0,34612.5,38259.166666666664,34790.666604540995,35080.606242766014,37931.540979629295
2015-09-09,36000,35270.0,34607.5,38122.5,35010.54540371536,35168.16755590436,37868.006260715236
2015-09-10,35950,35315.0,34615.0,37972.5,35181.35533031257,35242.627790926286,37804.92345480513
2015-09-11,35000,35125.0,34520.0,37817.5,35148.3816338921,35219.52038163463,37712.67962809841
2015-09-14,34600,35005.0,34467.5,37668.333333333336,35048.675882275355,35160.518439066516,37610.32499515607
2015-09-15,33600,34925.0,34395.0,37497.5,34785.2802673162,35011.8976320184,37478.465667599296
2015-09-16,35100,35000.0,34500.0,37346.666666666664,34842.50203689507,35020.288333900906,37400.26908849344
2015-09-17,36150,35075.0,34655.0,37226.666666666664,35080.22893927779,35127.87992312034,37359.16781580947
2015-09-18,35750,35165.0,34842.5,37104.166666666664,35202.00549577273,35187.129455234215,37306.27273225374
2015-09-21,34800,35170.0,35030.0,36984.166666666664,35128.91358745041,35150.259982753996,37223.89577715707
2015-09-22,34900,35185.0,35100.0,36855.833333333336,35087.2929351867,35126.42569835866,37147.51946389816
2015-09-23,34700,35055.0,35162.5,36729.166666666664,35016.87603788003,35085.813726587636,37067.0865136952
2015-09-24,33850,34845.0,35080.0,36580.0,34804.71675826548,34968.117179890534,36961.37129600037
2015-09-25,34350,34780.0,34952.5,36450.833333333336,34722.04098403539,34909.248876451995,36875.56653116326
2015-09-30,33550,34675.0,34840.0,36299.166666666664,34508.94262330168,34779.7966013267,36766.30243387608
2015-10-01,33700,34685.0,34805.0,36181.666666666664,34361.862146337735,34676.95882892546,36665.56360272815
2015-10-02,34550,34630.0,34815.0,36068.333333333336,34396.06902882179,34664.86751179491,36596.06452077349
2015-10-05,35350,34550.0,34812.5,35975.833333333336,34569.511023581465,34730.11822539688,36555.132279643745
2015-10-06,37200,34695.0,34930.0,35913.333333333336,35047.78174656665,34965.345062507105,36576.31435765395
2015-10-07,37300,34945.0,35057.5,35854.166666666664,35457.27597446363,35187.693153018314,36600.08394826392
2015-10-08,37550,35210.0,35197.5,35804.166666666664,35837.77125183388,35412.67475861529,36631.28230015321
2015-10-12,36850,35425.0,35240.0,35787.5,36021.81284240954,35549.56287746036,36638.46530017361
2015-10-13,36000,35640.0,35242.5,35732.5,36017.84687106236,35592.461651210775,36617.49833602005
2015-10-14,36400,35845.0,35312.5,35681.666666666664,36087.32925814193,35669.37006566538,36610.356147876206
2015-10-15,36750,36165.0,35420.0,35628.333333333336,36207.81484757067,35772.28720261277,36614.94152451753
2015-10-16,36100,36405.0,35545.0,35585.833333333336,36188.21214801237,35803.497945315496,36598.033624082746
2015-10-19,35750,36525.0,35577.5,35530.833333333336,36108.537212010124,35798.40290289055,36570.1901054804
2015-10-20,35700,36560.0,35555.0,35489.166666666664,36034.257718917375,35789.03119783015,36541.62044083897
2015-10-21,33650,36205.0,35450.0,35400.0,35600.75631547785,35585.31394043753,36446.68838123476
2015-10-22,31950,35670.0,35307.5,35290.0,34936.98243993642,35239.093564455965,36299.0682248423
2015-10-23,32100,35125.0,35167.5,35204.166666666664,34421.16745085707,34940.132272054725,36161.224288317964
2015-10-26,32900,34730.0,35077.5,35134.166666666664,34144.59155070124,34745.833960108066,36054.17152876631
2015-10-27,32150,34345.0,34992.5,35053.333333333336,33781.938541482836,34498.61167782186,35926.01842560104
2015-10-28,31450,33850.0,34847.5,35002.5,33357.94971575869,34208.26770811111,35779.10019225873
2015-10-29,31450,33320.0,34742.5,34908.333333333336,33011.049767438926,33945.57554511103,35637.00950908399
2015-10-30,30700,32780.0,34592.5,34820.833333333336,32590.858900631847,33636.47311189962,35474.9716177024
2015-11-02,32150,32420.0,34472.5,34735.833333333336,32510.702736880605,33494.90424395724,35365.84625012257
2015-11-03,31900,32040.0,34300.0,34645.833333333336,32399.665875629584,33343.00860153734,35252.1011453872
2015-11-04,32600,31935.0,34070.0,34587.5,32436.09026187875,33272.24587752313,35165.06500556724
2015-11-05,32650,32005.0,33837.5,34528.333333333336,32474.982941537157,33212.98436533391,35082.52864319754
2015-11-06,31200,31915.0,33520.0,34443.333333333336,32243.167861257672,33021.27156850621,34955.12032280637
2015-11-09,31250,31750.0,33240.0,34362.5,32062.59188648355,32852.579038069394,34833.53731676307
2015-11-10,31150,31650.0,32997.5,34285.0,31896.66608894109,32690.42865340188,34712.665935441204
2015-11-11,31000,31605.0,32727.5,34186.666666666664,31733.6358909518,32529.435448235603,34590.84202551167
2015-11-12,30700,31530.0,32425.0,34104.166666666664,31545.702092596926,32355.203500705888,34463.17495477668
2015-11-13,31150,31575.0,32177.5,34039.166666666664,31473.7562575793,32240.422214877464,34354.46516064373
2015-11-16,30500,31410.0,31915.0,33997.5,31296.709665292154,32074.667718161174,34227.997991707205
2015-11-17,30600,31280.0,31660.0,33956.666666666664,31170.03518069358,31934.22317352741,34108.96415626517
2015-11-18,30550,31075.0,31505.0,33932.5,31057.301511476566,31802.392395056326,33992.197980107754
2015-11-19,31200,30930.0,31467.5,33935.0,31083.2466912081,31745.021690749534,33900.59069051738
2015-11-20,31000,30910.0,31412.5,33893.333333333336,31068.110929170263,31674.067243993904,33805.429258127144
2015-11-23,30650,30850.0,31300.0,33846.666666666664,30992.090760230218,31576.537030258336,33701.90932764476
2015-11-24,30200,30755.0,31202.5,33758.333333333336,30848.074258370176,31445.43826544524,33587.02475380535
2015-11-25,31900,30845.0,31225.0,33675.0,31039.333484121053,31488.7298592203,33531.68084129366
2015-11-26,32750,31050.0,31290.0,33624.166666666664,31350.363759735406,31608.85082502879,33506.037788326816
2015-11-27,32000,31135.0,31355.0,33584.166666666664,31468.479439783514,31646.103127412593,33456.63308946895
2015-11-30,31600,31245.0,31327.5,33538.333333333336,31492.392268913787,31641.712353372703,33395.728382529465
2015-12-01,31350,31320.0,31300.0,33470.833333333336,31466.502765474914,31613.930224476648,33328.6217608307
2015-12-02,31200,31385.0,31230.0,33410.0,31418.047717206744,31574.508298331624,33258.79710905872
2015-12-03,31150,31380.0,31155.0,33350.0,31369.3117686237,31534.07893658169,33189.62385797935
2015-12-04,31200,31400.0,31155.0,33290.833333333336,31338.527810692114,31502.26189499958,33124.36075702525
2015-12-07,30700,31405.0,31127.5,33202.5,31222.43184511173,31425.85600023142,33044.83871482208
2015-12-08,30200,31405.0,31080.0,33106.666666666664,31036.535146000504,31309.107809724486,32951.52581326709
2015-12-09,30250,31240.0,31042.5,33027.5,30893.528755818592,31208.240399267732,32862.91491567101
2015-12-10,30300,30995.0,31022.5,32955.833333333336,30785.614436578846,31121.741313617906,32778.85162812287
2015-12-11,29850,30780.0,30957.5,32893.333333333336,30615.502720837238,31000.623093266655,32682.786910144623
2015-12-14,29000,30520.0,30882.5,32791.666666666664,30321.77495341229,30810.087560565076,32561.99504828535
2015-12-15,29400,30325.0,30822.5,32679.166666666668,30154.17950733733,30675.793507171857,32458.28591783547
2015-12-16,30400,30245.0,30815.0,32590.0,30198.874142366905,30649.5274588687,32390.77773683561
2015-12-17,30250,30155.0,30767.5,32514.166666666668,30208.16975284565,30611.47722468932,32320.564766457173
2015-12-18,30600,30095.0,30747.5,32442.5,30279.411615964622,30610.38415567125,32264.134510882926
2015-12-21,30500,30075.0,30740.0,32372.5,30319.518594880148,30599.871378940337,32206.27589104202
2015-12-22,32200,30275.0,30840.0,32345.0,30661.42430490194,30752.264580950196,32206.070061692193
2015-12-23,32700,30520.0,30880.0,32317.5,31032.074431283403,30937.763192292874,32222.26923820105
2015-12-24,31700,30660.0,30827.5,32286.666666666668,31153.51544377733,31010.357173980898,32205.14079645439
2015-12-28,30900,30765.0,30772.5,32240.0,31107.421726726905,30999.846966934885,32162.337547790245
2015-12-29,31200,30985.0,30752.5,32184.166666666668,31124.25414004929,31018.909160560484,32130.777119425726
2015-12-30,30750,31120.0,30722.5,32107.5,31056.2079327676,30993.298764316205,32085.494112333923
2016-01-04,30150,31095.0,30670.0,31990.0,30891.44285408258,30912.98459628488,32022.01952659642
2016-01-05,30600,31130.0,30642.5,31878.333333333332,30838.453244249384,30883.176539495442,31975.384734627416
2016-01-06,30750,31145.0,30620.0,31765.0,30822.370836204045,30870.49305954334,31935.1988504021
2016-01-07,30200,31115.0,30595.0,31654.166666666668,30709.212502348764,30806.63657768136,31878.2942987911
2016-01-08,29700,30865.0,30570.0,31549.166666666668,30525.719320103537,30701.242617901124,31806.85928893559
2016-01-11,28650,30460.0,30490.0,31420.0,30184.679443721077,30505.886178099234,31703.33394465678
2016-01-12,27800,30070.0,30365.0,31270.833333333332,29751.101363044516,30248.182732563848,31575.329758227424
2016-01-13,28100,29790.0,30277.5,31137.5,29450.90111521824,30043.593900889577,31461.362109378104
2016-01-14,27900,29460.0,30222.5,31006.666666666668,29168.91909426947,29839.44210080348,31344.57392603502
2016-01-15,26800,29065.0,30092.5,30858.333333333332,28738.206531675023,29549.971424534717,31195.544086816895
2016-01-18,26700,28720.0,29907.5,30742.5,28367.62352591593,29278.54557457753,31048.122968412972
2016-01-19,28300,28490.0,29810.0,30681.666666666668,28355.32833938576,29185.35075795063,30958.005067248938
2016-01-20,26800,28095.0,29620.0,30593.333333333332,28072.541368588347,28958.174495287636,30821.654336453248
